Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-06-19,NCC.NS,NCC LIMITED,Industrials,,,,1.72,,170.21,143.46,,0.59,97843609600,14.48,6232.71,28.03,16.62,206.02,68.25,6.65,571.66,9.17,3.28,6.49,N/A,0.43,9.32,4.26,Revenue +28.03% QoQ | Profit +68.25% QoQ,"Promoters Buying: 9 Nifty 500 stocks that saw stake hikes in March quarter
Budget 2026: 7 high speed corridor plan lifts Jupiter Wagons, IRFC and other railway stocks up to 3%
How a legacy Tata bet helped Rekha Jhunjhunwala buck portfolio slump in 2025
Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011."
2026-06-19,KEC.NS,KEC INTL. LIMITED,Industrials,,,,2.03,,612.45,469.4,,0.59,144133996544,23.8,6389.75,6.47,-7.02,192.79,51.26,-28.11,478.16,7.48,7.24,-28.17,N/A,0.87,10.52,3.86,Profit +51.26% QoQ,No recent news
2026-06-19,BERGEPAINT.NS,BERGER PAINTS (I) LTD,Basic Materials,,,,10.77,,533.9,459.85,,-2.78,642117795840,57.07,2868.03,-3.89,-3.6,334.77,23.46,13.43,514.3,17.93,2.87,13.44,N/A,0.09,17.23,9.39,Profit +23.46% QoQ,No recent news
2026-06-19,KPITTECH.NS,KPIT TECHNOLOGIES LIMITED,Technology,,,,1.99,,809.25,703.7,,1.87,206906310656,32.62,1711.0,5.78,11.95,163.05,22.31,-33.37,328.64,19.21,5.99,-33.52,N/A,0.24,19.73,10.63,Profit +22.31% QoQ,"IT needs selectivity, not blind bargain hunting; Energy, defence and healthcare offer better opportunities: Gurmeet Chadha
Swiggy, Urban Company report Q4 losses; Zepto gets IPO nod
KPIT Technologies shares slide 4% as Q4 profit falls 33% YoY to Rs 163 crore
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Get multiple analysts' prediction on KPIT Tech"
2026-06-19,LICI.NS,LIFE INSURA CORP OF INDIA,Financial Services,,,,2.41,,430.0,390.38,,4.51,2783947784192,9.69,276668.39,17.13,13.59,23467.18,81.49,23.26,N/A,N/A,18.55,23.26,N/A,N/A,42.36,0.58,Revenue +17.13% QoQ | Profit +81.49% QoQ | ROE 42.36%,No recent news
2026-06-19,GABRIEL.NS,GABRIEL INDIA LTD,Consumer Cyclical,,,,2.9,,1146.3,973.0,,0.0,212215218176,68.42,1209.59,2.62,12.71,66.61,21.85,3.49,122.11,10.09,4.63,3.35,N/A,0.11,19.58,9.48,Profit +21.85% QoQ,"Two Trades for Today: An IT major for a rise of 6.15%, a mid-cap auto ancillary stock for an almost 6% gain
Announcement under Regulation 30 (LODR)-Newspaper Publication
Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011
Unlock Stock Score, Analyst' Ratings & Recommendations
Get multiple analysts' prediction on Gabriel India"
2026-06-19,OLECTRA.NS,OLECTRA GREENTECH LIMITED,Industrials,,,,3.26,,1446.6,1180.0,,0.59,124787343360,70.38,644.72,-2.84,43.62,55.52,19.67,164.36,106.2,16.47,6.76,164.06,N/A,0.31,N/A,N/A,Revenue +43.62% YoY | Profit +164.36% YoY | EPS +164.06% YoY,"Two Trades for Today: A realty major for a 4.95% rise, a mid-cap EV component maker’s stock for a 7% gain
Ather Energy shares rally 8% while Eicher Motors, Hero MotoCorp shares drop up to 4%. Here's why
Tech View: Nifty upside seen at 24,500–24,600; support at 23,700
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Nippon India Nifty Smallcap 250 Index Direct-G"
2026-06-19,ITCHOTELS.NS,ITC HOTELS LIMITED,Consumer Cyclical,,,,6.01,,167.98,149.29,,0.0,356022288384,43.49,1243.88,1.6,18.21,315.89,34.35,22.96,522.48,42.0,1.52,23.58,N/A,0.01,7.32,4.85,Profit +34.35% QoQ | EBITDA Margin 42.0%,"Tourism and hotel sector stocks: Time for a correction in business? Are analysts getting it wrong? 15 stocks from the ecosystem
Beyond the room: Why India Inc's luxury hospitality bet is becoming an experience business
Summer travel plans take no break: Domestic demand remains strong despite rising fuel costs and airfares, fewer flights
Get multiple analysts' prediction on ITC Hotels"
2026-06-19,UBL.NS,UNITED BREWERIES LTD,Consumer Defensive,,,,2.78,,1522.3,1286.0,,1.09,354805284864,85.85,2250.07,8.56,12.49,101.78,25.65,165.05,147.33,6.55,3.85,165.52,N/A,0.29,9.29,3.72,Profit +165.05% YoY | Profit +25.65% QoQ | EPS +165.52% YoY,"Carlsberg bolsters India leadership ahead of planned IPO, appoints four new board members
India meets FY26 with cheers & beers: High-end spirits popular; ale beats rainy days
United Breweries says employee mistakenly shared draft financial results, reports disclosure
Get multiple analysts' prediction on United Breweries"
2026-06-19,PARADEEP.NS,PARADEEP PHOSPHATES LTD,Basic Materials,,,,2.31,,137.06,120.46,,-2.78,141419610112,14.19,4701.97,-18.21,-5.76,155.6,-14.53,-25.67,482.28,10.26,1.5,-25.74,N/A,1.02,18.36,7.52,—,No recent news
2026-06-19,BHARTIHEXA.NS,BHARTI HEXACOM LIMITED,Communication Services,,,,2.64,,1611.6,1437.8,,0.0,747249991680,43.06,2413.7,2.28,7.24,446.7,-5.7,71.22,1344.8,55.72,8.93,71.07,772.7,0.86,26.47,9.47,Profit +71.22% YoY | EPS +71.07% YoY | EBITDA Margin 55.72% | ROE 26.47%,"Buy, Sell or Hold: Elara Capital initiates buy on Bharti Airtel; Goldman Sachs has buy rating on Indigo
20 months of bearish markets: One additional letter that tells you which 'cheap' stocks are actually cheap
Two Trades for Today: A telecom solutions provider for a rise of 5.6%, a mid-cap consumer durables stock for an almost 6% upmove
Get multiple analysts' prediction on Bharti Hexacom"
2026-06-19,EIEL.NS,ENVIRO INFRA ENGINEERS L,Industrials,,,,2.91,,219.88,177.2,,0.59,36136361984,19.78,427.31,70.91,72.68,51.92,28.49,41.47,91.5,21.41,2.96,14.29,N/A,0.34,16.89,8.9,Revenue +72.68% YoY | Revenue +70.91% QoQ | Profit +41.47% YoY | Profit +28.49% QoQ,No recent news
2026-06-19,ORKLAINDIA.NS,ORKLA INDIA LIMITED,Consumer Defensive,,,,3.58,,650.2,604.45,,1.09,84810031104,29.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,—,"Pushp Brand likely to file for Rs 1,000 crore IPO this month
Outcome Of Board Meeting Held On June 09, 2026
Compliances-Reg.24(A)-Annual Secretarial Compliance
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-06-19,TATAELXSI.NS,TATA ELXSI LIMITED,Technology,,,,2.15,,4568.77,3954.68,,1.87,253268721664,40.28,993.75,4.22,5.81,220.35,102.36,10.73,295.16,29.7,35.37,10.7,N/A,0.05,21.3,12.87,Profit +102.36% QoQ | EBITDA Margin 29.7% | ROE 21.3%,"Last date to buy these 3 Tata Group stocks for dividends worth Rs 89. Do you own any?
Tata Elxsi unveils AnaTel, an AI-powered platform for healthcare software engineering and regulatory compliance
Tata Elxsi says Gaurav Bajaj resigns as Chief Financial Officer; names Nalin Rana as successor
Get multiple analysts' prediction on Tata Elxsi"
2026-06-19,PAGEIND.NS,PAGE INDUSTRIES LTD,Consumer Cyclical,,,,3.23,,40180.0,34947.61,,0.0,445876109312,58.28,1252.6,-9.67,14.07,178.73,-5.7,8.98,277.72,22.17,160.24,8.98,N/A,0.18,52.5,23.78,ROE 52.5%,"Buy, Sell or Hold: Morgan Stanley remains neutral on Physicswallah; Citi maintains sell on Page Industries
Stock picks of the week: 5 stocks with consistent score improvement and upside potential of up to 36%
Will lower interest rates bring their mojo back? 6 stocks from sectors where we all spend money, with upside potential of up to 45%
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Page Industries"
2026-06-19,BLUEDART.NS,BLUE DART EXPRESS LTD,Industrials,,,,1.72,,5682.0,4647.4,,0.59,117899354112,47.58,1533.47,-5.12,1.44,48.85,-28.51,-39.7,94.2,6.14,20.59,-39.69,N/A,N/A,14.83,6.65,—,"Blue Dart Aviation to expand cargo operations across five emerging Indian hubs, targets high-value cargo
Return-to-origin shipments, not customer returns, are India's biggest e-commerce margin problem, says Blue Dart
Intimation Under Regulation 30 Of The Securities & Exchange Board Of India (Listing Obligations & Disclosure Requirements) Regulations, 2015
Clarification On XBRL Filing Of Financial Results For The Quarter Ended March 31, 2026
Get multiple analysts' prediction on Blue Dart"
2026-06-19,REDINGTON.NS,REDINGTON LIMITED,Technology,,,,2.7,,271.95,210.05,,1.87,219490992128,14.74,33213.03,7.41,24.32,391.32,-10.21,-2.25,669.93,2.02,5.01,-2.15,N/A,0.27,13.09,4.14,—,"Redington shares rally 10% after Apple CEO Tim Cook says price hikes 'unavoidable' amid AI boom
Redington shares rally 5% after Apple unveils new features at WWDC 2026
Redington turns to air freight as Gulf conflict disrupts sea routes
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Get multiple analysts' prediction on Redington"
2026-06-19,EIDPARRY.NS,EID PARRY INDIA LTD,Basic Materials,,,,2.12,,872.5,710.2,,-2.78,125298597888,10.55,7882.33,-23.59,15.73,-333.3,-243.57,-216.33,589.75,7.48,-18.74,-216.11,N/A,0.24,9.91,6.26,—,"Sugar stocks fall up to 7% on export ban; analysts see limited long-term impact
Announcement under Regulation 30 (LODR)-Newspaper Publication
Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011
Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS
Get multiple analysts' prediction on EID Parry"
2026-06-19,JIOFIN.NS,JIO FIN SERVICES LTD,Financial Services,,,,1.86,,253.64,228.02,,4.51,1614137917440,101.01,863.86,25.86,249.76,272.22,1.2,-7.65,644.63,74.62,0.43,-6.52,N/A,0.16,1.21,1.05,Revenue +249.76% YoY | Revenue +25.86% QoQ | EBITDA Margin 74.62%,No recent news
2026-06-19,GNFC.NS,GUJ NAR VAL FER & CHEM L,Basic Materials,,,,1.78,,562.6,468.45,,-2.78,83410886656,10.33,2208.0,10.62,7.45,396.0,164.0,87.68,607.0,27.49,26.94,87.74,N/A,0.0,9.14,3.2,Profit +87.68% YoY | Profit +164.0% QoQ | EPS +87.74% YoY | EBITDA Margin 27.49%,No recent news
2026-06-19,IKS.NS,INVENTURUS KNOWLEDGE SO L,Healthcare,,,,1.72,,1741.0,1426.9,,-0.06,281012240384,39.71,857.65,5.24,30.51,205.97,12.35,58.83,299.69,34.94,12.31,57.82,N/A,0.27,31.44,16.52,Revenue +30.51% YoY | Profit +58.83% YoY | EPS +57.82% YoY | EBITDA Margin 34.94% | ROE 31.44%,No recent news
2026-06-19,NYKAA.NS,FSN E COMMERCE VENTURES,Consumer Cyclical,,,,1.61,,298.1,259.94,,0.0,865733967872,425.77,2648.17,-7.83,28.44,78.38,23.8,286.49,232.07,8.76,0.27,285.71,N/A,0.82,14.34,6.29,Revenue +28.44% YoY | Profit +286.49% YoY | Profit +23.8% QoQ | EPS +285.71% YoY,"Nykaa aims to surpass $5 billion in goods sold by fiscal 2030
Nykaa shares jump 8% to fresh 52-week high after unveiling FY30 roadmap; targets up to 3x revenue growth
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Get multiple analysts' prediction on FSN E-Comm (Nykaa)"
2026-06-19,EDELWEISS.NS,EDELWEISS FIN SERV LTD,Financial Services,,,,2.6,,125.14,105.46,,4.51,118041960448,16.76,1409.83,-62.91,-29.49,87.6,-66.8,-16.84,N/A,N/A,1.4,-18.6,N/A,3.2,11.47,1.59,—,No recent news
2026-06-19,BATAINDIA.NS,BATA INDIA LTD,Consumer Cyclical,,,,3.39,,789.9,657.55,,0.0,96100040704,71.55,827.63,-12.39,-9.92,2.21,-96.66,-96.24,170.49,20.6,0.17,-96.28,N/A,0.87,8.47,4.71,—,"Ecommerce isn't adding much to Retail Inc's cart
Rakesh Bedi responds to Rs 1 crore Dhurandhar bonus claim, says 'account mein toh…'
Announcement under Regulation 30 (LODR)-Change in Management
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Get multiple analysts' prediction on Bata India"
2026-06-19,PFOCUS.NS,PRIME FOCUS LIMITED,Communication Services,,,,5.7,,332.5,224.21,,0.0,179812532224,59.26,1375.47,15.38,42.21,82.35,16.07,135.66,453.56,32.97,1.06,113.77,N/A,2.25,13.14,4.99,Revenue +42.21% YoY | Revenue +15.38% QoQ | Profit +135.66% YoY | EPS +113.77% YoY | EBITDA Margin 32.97%,"Prime Focus shares hit 5% upper circuit as Sebi halts proceedings in misleading financials case
From Tata to tech giants, Indian companies tighten grip on UK economy
Ranbir Kapoor-backed Prime Focus shares gain 2% after firm returns to black with Rs 82 crore net profit in Q4
Announcement under Regulation 30 (LODR)-Investor Presentation
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-06-19,SWSOLAR.NS,STRLNG & WIL REN ENE LTD,Technology,,,,4.21,,222.13,182.01,,1.87,55020523520,N/A,1945.61,-7.01,5.9,134.57,4958.12,807.42,198.69,10.21,5.76,800.0,N/A,1.83,-35.95,3.35,Profit +807.42% YoY | Profit +4958.12% QoQ | EPS +800.0% YoY,No recent news
2026-06-19,USHAMART.NS,USHA MARTIN LTD.,Basic Materials,,,,2.73,,519.8,439.0,,-2.78,144909746176,29.53,979.26,6.78,13.8,154.89,44.02,67.32,242.65,24.78,4.85,59.54,N/A,0.07,16.23,9.25,Profit +67.32% YoY | Profit +44.02% QoQ | EPS +59.54% YoY,"Vijay Kedia buys 9 lakh shares of SME stock Mahamaya Lifesciences in Rs 12.5 crore block deal
Usha Martin block deal: Promoter entity sells stake worth Rs 99 crore. Morgan Stanley among buyers
These mid-cap stocks with ‘Strong Buy’ & ‘Buy’ recos can rally over 25%, according to analysts
Announcement under Regulation 30 (LODR)-Newspaper Publication
Get multiple analysts' prediction on Usha Martin"
2026-06-19,PERSISTENT.NS,PERSISTENT SYSTEMS LTD,Technology,,,,2.44,,5470.5,4628.8,,1.87,754439684096,40.62,4055.94,7.35,32.45,529.26,20.44,41.9,801.2,19.75,33.83,39.33,N/A,0.06,26.35,14.87,Revenue +32.45% YoY | Profit +41.9% YoY | Profit +20.44% QoQ | EPS +39.33% YoY | ROE 26.35%,"Indian IT firms step up Europe expansion as growth outpaces North America
IT stocks gain for 3rd day on rupee fall, tempered AI view
IT services giants in a bind as mid-caps soak up the revenue
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Get multiple analysts' prediction on Persistent System"
