Date,Stock,Company,Sector,Close Price,Daily Gain %,Week Gain %,Volume Spike (x avg),RSI (14d),52W High,52W Low,Dist from 52W High %,Sector Weekly Gain %,Market Cap,P/E Ratio,Revenue (Cr),Revenue QoQ %,Revenue YoY %,Net Profit (Cr),Profit QoQ %,Profit YoY %,Operating Profit (Cr),EBITDA Margin %,EPS,EPS Growth YoY %,Operating CF (Cr),Debt to Equity,ROE %,ROCE %,Growth Flags,News (Last 2 Days)
2026-08-13,V2RETAIL.NS,V2 RETAIL LIMITED,Consumer Cyclical,,,,5.29,,238.53,217.57,,0.0,79283134464,47.58,797.02,-14.22,59.88,17.51,-82.85,172.02,113.2,14.2,0.5,163.16,N/A,1.1,25.96,9.03,Revenue +59.88% YoY | Profit +172.02% YoY | EPS +163.16% YoY | ROE 25.96%,"FMCG companies ride the heatwave to make cool gains
Announcement under Regulation 30 (LODR)-Press Release / Media Release
Announcement under Regulation 30 (LODR)-Investor Presentation
Appointment Of Internal Auditors Of The Company
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,BLS.NS,BLS INTL SERVS LTD,Industrials,,,,2.06,,267.45,230.3,,0.0,111386730496,15.84,890.53,9.33,25.33,190.07,6.9,11.15,275.09,30.89,4.62,11.33,N/A,0.15,N/A,N/A,Revenue +25.33% YoY | EBITDA Margin 30.89%,No recent news
2026-08-13,NETWEB.NS,NETWEB TECH INDIA LTD,Technology,,,,2.61,,5107.92,4153.41,,1.12,295009714176,112.73,819.69,5.94,172.13,85.32,20.87,179.94,128.99,15.74,14.98,178.44,N/A,0.39,N/A,N/A,Revenue +172.13% YoY | Profit +179.94% YoY | Profit +20.87% QoQ | EPS +178.44% YoY,No recent news
2026-08-13,PRUDENT.NS,PRUDENT CORP ADV SER LTD,Financial Services,,,,7.06,,3401.4,2858.9,,-0.74,137677209600,56.8,344.32,-3.8,22.53,74.76,26.47,44.49,108.77,31.59,18.05,44.52,N/A,0.04,N/A,N/A,Profit +44.49% YoY | Profit +26.47% QoQ | EPS +44.52% YoY | EBITDA Margin 31.59%,No recent news
2026-08-13,ASHOKLEY.NS,ASHOK LEYLAND LTD,Industrials,,,,1.61,,177.5,150.65,,0.0,0,29.87,17138.9,16.1,17.09,1290.7,58.66,14.21,3720.23,21.71,2.2,14.58,N/A,3.45,21.64,7.52,Revenue +16.1% QoQ | Profit +58.66% QoQ | ROE 21.64%,"Ashok Leyland partners Shriram Automall for pre-owned commercial vehicles
Stock picks of the week: 5 stocks with consistent score improvement and upside potential of up to 20%
Ashok Leyland partners with Rosmerta Recycling to boost commercial vehicle scrapping
Tata Motors CV acquisition delay won't dent long-term gains: Sudip Bandyopadhyay
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation"
2026-08-13,TEGA.NS,TEGA INDUSTRIES LIMITED,Industrials,,,,7.0,,1833.5,1477.4,,0.0,125425688576,81.4,526.78,30.49,-1.74,42.67,116.52,-58.13,97.63,18.53,5.68,-62.92,N/A,0.12,5.94,2.65,Revenue +30.49% QoQ | Profit +116.52% QoQ,"Ahead of Market: 10 things that will decide stock market action on Wednesday
Mukul Agrawal purchases 10 new stocks in Q2; ups stake in 5. How many do you own?
Mukul Agarwal invests Rs 100 crore in this multibagger stock that’s up over 200% in 5 years
Audio Recording Of The Earnings Call Dated August 13, 2026
Get multiple analysts' prediction on Tega Industries"
2026-08-13,TI.NS,TILAKNAGAR INDUSTRIES LTD,Consumer Defensive,,,,3.46,,530.9,428.9,,0.0,136858492928,N/A,1046.03,10.17,165.54,31.59,311.93,-64.31,173.46,16.58,1.28,-71.99,N/A,0.77,N/A,N/A,Revenue +165.54% YoY | Profit +311.93% QoQ,"These mid-cap stocks with ‘Strong Buy’ & ‘Buy’ recos can rally over 25%, according to analysts
Liquor stocks have macro tailwinds, but will FTAs become a problem? 6 liquor stocks with an upside potential of up to 26%
These large- and mid-cap stocks with ‘Strong Buy’ & ‘Buy’ recos can rally over 20% in one year, according to analysts
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,BBOX.NS,BLACK BOX LIMITED,Technology,,,,5.11,,1042.0,726.8,,1.12,147851329536,65.76,1690.94,1.89,9.48,64.76,30.35,7.09,166.27,9.83,3.78,5.88,N/A,0.9,21.27,7.47,Profit +30.35% QoQ | ROE 21.27%,No recent news
2026-08-13,SUNTV.NS,SUN TV NETWORK LIMITED,Communication Services,,,,8.92,,524.7,478.2,,0.0,192273874944,12.57,882.51,2.36,-6.3,232.02,-28.4,-37.43,491.61,55.71,5.9,-37.37,N/A,0.01,11.85,7.04,EBITDA Margin 55.71%,"Sun TV slides 5.4% to Rs 572 after DMK loss
Tamil Nadu election impact: Sun TV Network shares plunge 10% as Vijay’s TVK heads for big upset
Carnage-hit media stocks plunge up to 40% in 2025 but Ranbir Kapoor-backed scrip flashes Animal spirits
Announcement under Regulation 30 (LODR)-Newspaper Publication
Get multiple analysts' prediction on Sun TV"
2026-08-13,NSLNISP.NS,NMDC STEEL LIMITED,Basic Materials,,,,1.9,,47.85,41.41,,0.0,132727144448,226.45,3879.0,28.97,36.67,391.91,260.64,182.79,831.89,21.45,1.34,182.72,N/A,0.35,0.45,1.05,Revenue +36.67% YoY | Revenue +28.97% QoQ | Profit +182.79% YoY | Profit +260.64% QoQ | EPS +182.72% YoY,No recent news
2026-08-13,SUDARSCHEM.NS,SUDARSHAN CHEMICAL INDS L,Basic Materials,,,,3.1,,1134.53,872.9,,0.0,83810861056,115.82,2789.9,32.66,106.75,78.7,168.26,2067.5,263.8,9.46,10.0,2100.0,N/A,0.64,1.04,0.96,Revenue +106.75% YoY | Revenue +32.66% QoQ | Profit +2067.5% YoY | Profit +168.26% QoQ | EPS +2100.0% YoY,No recent news
2026-08-13,UTLSOLAR.NS,FUJIYAMA POWER SYSTEMS L,Technology,,,,2.69,,401.1,307.5,,1.12,125799030784,40.23,900.77,53.07,166.03,106.32,57.95,254.24,174.29,19.35,3.58,265.48,-4.55,0.41,36.42,16.61,Revenue +166.03% YoY | Revenue +53.07% QoQ | Profit +254.24% YoY | Profit +57.95% QoQ | EPS +265.48% YoY | ROE 36.42%,No recent news
2026-08-13,CESC.NS,CESC LTD,Utilities,,,,3.27,,174.22,159.16,,0.0,218493779968,14.17,4096.0,2.27,15.02,439.0,54.04,65.66,1339.0,32.69,3.31,66.33,N/A,1.64,12.55,3.42,Profit +65.66% YoY | Profit +54.04% QoQ | EPS +66.33% YoY | EBITDA Margin 32.69%,"These mid-cap stocks with ‘Strong Buy’ & ‘Buy’ recos can rally over 25%, according to analysts
Weekly Top Picks: These stocks scored 10 on 10 on Stock Reports Plus
Announcement under Regulation 30 (LODR)-Investor Presentation
Get multiple analysts' prediction on CESC"
2026-08-13,BHARTIARTL.NS,BHARTI AIRTEL LIMITED,Communication Services,,,,2.02,,1978.0,1818.22,,0.0,12097381466112,40.52,58539.1,5.7,22.27,8167.4,11.5,-25.9,34317.6,58.62,13.38,-29.65,33634.6,1.0,20.15,8.16,EBITDA Margin 58.62% | ROE 20.15%,No recent news
2026-08-13,ABLBL.NS,ADITYA BIRLA LIFES BRAN L,Consumer Cyclical,,,,3.97,,100.18,90.29,,0.0,109268852736,62.04,2045.74,-5.91,5.33,29.02,-46.77,-24.37,326.54,15.96,0.24,-23.94,N/A,2.14,N/A,N/A,—,No recent news
2026-08-13,GICRE.NS,GENERAL INS CORP OF INDIA,Financial Services,,,,2.71,,387.25,352.8,,-0.74,610882093056,6.32,13458.63,6.23,2.15,2532.59,46.76,1.35,N/A,N/A,14.44,1.4,N/A,N/A,10.69,3.37,Profit +46.76% QoQ,No recent news
2026-08-13,GODREJAGRO.NS,GODREJ AGROVET LIMITED,Consumer Defensive,,,,2.11,,566.45,540.94,,0.0,108144779264,24.24,2852.2,22.78,34.19,134.5,28.28,90.03,267.58,9.38,6.99,89.95,N/A,0.73,N/A,N/A,Revenue +34.19% YoY | Revenue +22.78% QoQ | Profit +90.03% YoY | Profit +28.28% QoQ | EPS +89.95% YoY,No recent news
2026-08-13,MARKSANS.NS,MARKSANS PHARMA LIMITED,Healthcare,,,,2.65,,312.6,246.1,,0.46,137489874944,29.31,856.11,13.48,20.84,148.13,30.85,63.6,230.59,26.94,3.27,63.5,N/A,0.11,N/A,N/A,Profit +63.6% YoY | Profit +30.85% QoQ | EPS +63.5% YoY | EBITDA Margin 26.94%,"Marksans Pharma shares rally over 9% after Q1 profit spikes 174% YoY to Rs 159 crore
Marksans Pharma to acquire Germany-based ABCnow GmbH
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Announcement under Regulation 30 (LODR)-Newspaper Publication
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,ADANIENSOL.NS,ADANI ENERGY SOLUTION LTD,Utilities,,,,1.63,,1741.6,1486.4,,0.0,1935936978944,65.14,9711.08,30.47,52.34,1197.63,90.03,93.16,3178.12,32.73,9.57,74.0,N/A,1.95,N/A,N/A,Revenue +52.34% YoY | Revenue +30.47% QoQ | Profit +93.16% YoY | Profit +90.03% QoQ | EPS +74.0% YoY | EBITDA Margin 32.73%,No recent news
2026-08-13,TTML.NS,TATA TELESERV(MAHARASTRA),Communication Services,,,,2.75,,45.66,38.17,,0.0,75733901312,203.89,301.57,2.04,-2.17,-72.15,-112.42,76.45,165.96,55.03,-0.37,76.43,N/A,N/A,N/A,N/A,Profit +76.45% YoY | EPS +76.43% YoY | EBITDA Margin 55.03%,No recent news
2026-08-13,MAHSEAMLES.NS,MAHARASHTRA SEAMLESS LTD,Basic Materials,,,,2.15,,649.1,565.1,,0.0,82007539712,11.12,1091.2,-14.76,-23.03,266.4,159.07,10.06,353.47,32.39,19.88,10.08,N/A,0.0,N/A,N/A,Profit +159.07% QoQ | EBITDA Margin 32.39%,"Weekly Top Picks: These stocks scored 10 on 10 on Stock Reports Plus
Promoters increase stakes in Indian companies amid stock market weakness
Announcement under Regulation 30 (LODR)-Earnings Call Transcript
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,GODREJCP.NS,GODREJ CONSUMER PRODUCTS,Consumer Defensive,,,,3.21,,1094.55,905.0,,0.0,958734467072,50.21,4210.63,8.38,20.51,504.52,11.68,22.49,853.22,20.26,4.93,22.33,N/A,0.35,N/A,N/A,—,"Godrej Consumer shares tumble on CEO exit, technicals signal more downside
Ahead of Market: 10 things that will decide stock market action on Thursday
Buy, Sell or Hold: Citi recommends buy on Godrej Consumer Products; Goldman Sachs maintains buy on Astra Microwave
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Godrej Consumer"
2026-08-13,GPPL.NS,GUJARAT PIPAVAV PORT LTD,Industrials,,,,7.02,,156.55,147.14,,0.0,73390219264,13.13,317.21,8.54,20.66,142.2,31.78,43.1,211.59,66.7,2.95,43.2,N/A,0.02,N/A,N/A,Profit +43.1% YoY | Profit +31.78% QoQ | EPS +43.2% YoY | EBITDA Margin 66.7%,"Buying in 2026 & selling at the right time: It could be anytime before 2029, or even later. 15 stocks that fit the bill
Shipping sector: Will it be the next one to get re-rated? 8 stocks from the shipping ecosystem. Some known, some not so much
Last day to buy shares of Sagility, Kaveri Seed among 6 companies to be eligible for upcoming dividends. Do you own?
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,JAIBALAJI.NS,JAI BALAJI INDUSTRIES LTD,Basic Materials,,,,2.85,,72.54,57.71,,0.0,62826762240,48.5,1745.17,31.36,9.79,21.37,85.02,-71.69,95.34,5.46,0.23,-72.29,N/A,0.18,5.93,3.52,Revenue +31.36% QoQ | Profit +85.02% QoQ,"Sensex rises! These stocks gained over 10% on BSE
Sensex rises! These stocks rallied over 15% on BSE in today's trade
Stock market update: Stocks that hit 52-week highs on NSE
Announcement under Regulation 30 (LODR)-Newspaper Publication
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,GPIL.NS,GODAWARI POW & ISP LTD,Basic Materials,,,,4.33,,281.75,228.99,,0.0,158296866816,19.39,1750.47,8.71,32.29,221.74,-20.83,2.68,372.2,21.26,3.59,1.99,N/A,0.08,N/A,N/A,Revenue +32.29% YoY,No recent news
2026-08-13,SOLARINDS.NS,SOLAR INDUSTRIES (I) LTD,Basic Materials,,,,6.49,,19033.75,16889.02,,0.0,1839119859712,109.37,3052.75,19.79,40.9,547.63,22.72,69.95,871.72,28.56,60.52,69.95,N/A,0.23,31.23,15.56,Revenue +40.9% YoY | Revenue +19.79% QoQ | Profit +69.95% YoY | Profit +22.72% QoQ | EPS +69.95% YoY | EBITDA Margin 28.56% | ROE 31.23%,No recent news
2026-08-13,AURIONPRO.NS,AURIONPRO SOLN LTD,Technology,,,,2.52,,901.15,718.75,,1.12,40523968512,19.63,358.07,3.62,9.52,45.86,-26.52,-10.47,68.17,19.04,8.52,-9.07,N/A,0.03,N/A,N/A,—,No recent news
2026-08-13,IPCALAB.NS,IPCA LABORATORIES LTD,Healthcare,,,,5.94,,1894.02,1533.38,,0.46,455728922624,39.87,2388.48,-0.17,6.31,299.07,-8.34,340.98,577.61,24.18,11.79,341.57,N/A,0.08,13.22,8.42,Profit +340.98% YoY | EPS +341.57% YoY,"Picking the right pharma stock is getting harder; so pick a portfolio: 20 stocks with -23% to +22% downside to upside potential
Shareholder Meeting / Postal Ballot-Outcome of AGM
Standalone And Consolidated Unaudited Financial Results For Q1FY27
Board Meeting Outcome for Standalone And Consolidated Unaudited Financial Results For Q1FY27
Get multiple analysts' prediction on Ipca Labs"
2026-08-13,FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,,,,2.02,,227.61,203.44,,0.0,103934828544,N/A,2162.67,-10.77,12.04,-30.31,-6.59,60.51,110.91,5.13,-0.63,60.63,N/A,0.3,-3.83,-1.01,Profit +60.51% YoY | EPS +60.63% YoY,"FirstCry reports 13% growth in revenues, cuts losses by 34% in Q1
Swara Baby files DRHP with Sebi for Rs 1,000 crore IPO
FirstCry shares in focus ahead of Rs 300 crore Swara Baby stake sale via IPO
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Get multiple analysts' prediction on Brainbees Solutions"
2026-08-13,VIYASH.NS,VIYASH SCIENTIFIC LIMITED,Healthcare,,,,1.97,,294.15,244.35,,0.46,116872888320,66.58,919.96,7.17,19.12,52.11,35.56,298.59,204.33,22.21,1.2,296.72,N/A,0.16,N/A,N/A,Profit +298.59% YoY | Profit +35.56% QoQ | EPS +296.72% YoY,No recent news
2026-08-13,IGL.NS,INDRAPRASTHA GAS LTD,Utilities,,,,2.29,,170.78,149.33,,0.0,212478246912,13.71,4162.69,2.34,5.45,340.54,-13.51,-25.18,587.29,14.11,2.43,-25.23,N/A,0.01,13.93,5.08,—,"EV push threatens CNG and PNG market as city gas firms brace for volume and price pressure: Report
Unaudited Financial Results For Quarter Ended June 30, 2026
Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation"
2026-08-13,IDEA.NS,VODAFONE IDEA LIMITED,Communication Services,,,,1.58,,15.01,12.63,,0.0,1463714447360,3.69,11303.0,-0.04,3.21,51970.0,1083.16,825.13,4993.0,44.17,4.8,575.25,N/A,N/A,N/A,N/A,Profit +825.13% YoY | Profit +1083.16% QoQ | EPS +575.25% YoY | EBITDA Margin 44.17%,"Voda Idea gets Rs 26.8 cr DoT notice for alleged default in spectrum-related rollout obligations
India mobile subscriber base up marginally to 1282.38 million in June: TRAI data
Telecom subscriber base rises to 134.8 crore in June; Airtel leads growth: TRAI data
Ericsson to raise telecom equipment prices as AI boom drives up component costs
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation"
2026-08-13,MAXHEALTH.NS,MAX HEALTHCARE INS LTD,Healthcare,,,,1.68,,1153.4,1007.5,,0.46,986217906176,68.42,2142.89,3.65,12.21,342.22,13.72,7.28,654.26,30.53,3.52,7.32,N/A,0.32,14.33,6.93,EBITDA Margin 30.53%,No recent news
2026-08-13,CLEAN.NS,CLEAN SCIENCE & TECH LTD,Basic Materials,,,,1.57,,821.1,721.0,,0.0,88889384960,38.21,268.43,7.69,1.8,73.35,25.88,-1.0,118.64,44.2,6.9,-1.0,N/A,0.0,N/A,N/A,Profit +25.88% QoQ | EBITDA Margin 44.2%,No recent news
2026-08-13,GSFC.NS,GUJ STATE FERT & CHEM LTD,Basic Materials,,,,3.18,,167.27,154.56,,0.0,63198539776,9.12,2632.67,-10.49,36.96,52.1,-67.04,-27.32,122.41,4.65,1.3,-27.78,N/A,0.0,N/A,N/A,Revenue +36.96% YoY,No recent news
2026-08-13,BBTC.NS,BOMBAY BURMAH TRADING COR,Consumer Defensive,,,,3.07,,1589.3,1458.2,,0.0,102690291712,8.26,4785.34,-3.89,7.27,443.96,40.35,43.84,913.45,19.09,63.63,43.83,N/A,0.17,28.71,15.56,Profit +43.84% YoY | Profit +40.35% QoQ | EPS +43.83% YoY | ROE 28.71%,No recent news
2026-08-13,KSCL.NS,KAVERI SEED CO. LTD.,Basic Materials,,,,4.12,,944.2,763.3,,0.0,39418863616,13.57,107.11,-49.04,18.68,-27.81,-313.85,-21.2,-10.41,-9.72,-6.56,-44.81,N/A,N/A,18.16,6.39,—,No recent news
2026-08-13,ARVIND.NS,ARVIND LIMITED,Consumer Cyclical,,,,2.03,,587.1,496.4,,0.0,145657905152,35.12,2553.09,7.61,14.97,159.71,63.65,5.74,334.52,13.1,6.1,5.72,N/A,0.4,10.66,5.41,Profit +63.65% QoQ,No recent news
2026-08-13,BDL.NS,BHARAT DYNAMICS LIMITED,Industrials,,,,4.51,,1409.6,1209.7,,0.0,504206721024,119.4,488.62,-10.93,-72.86,113.18,55.21,-58.51,174.41,35.69,3.09,-58.47,N/A,0.0,10.19,0.71,Profit +55.21% QoQ | EBITDA Margin 35.69%,"Paras Defence, ideaForge, other defence stocks slide up to 5%. What’s triggering the selloff?
Buy, Sell or Hold: Goldman Sachs maintains sell on Bharat Dynamics; HDFC Securities maintains buy on IndiaMART InterMESH
Get multiple analysts' prediction on Bharat Dynamics"
2026-08-13,URBANCO.NS,URBAN COMPANY LIMITED,Technology,,,,3.39,,146.19,128.6,,1.12,208128819200,N/A,528.34,24.15,43.86,-92.12,42.84,-1427.38,-59.58,-11.28,-0.6,-1341.41,21.86,0.06,N/A,N/A,Revenue +43.86% YoY | Revenue +24.15% QoQ | Profit +42.84% QoQ,"Accel raises $550 million for India, keeps early-stage focus as AI reshapes deal flow
Urban Company shares zoom 15% after Q1 results. Why Motilal Oswal raised target price
Urban Company’s InstaHelp, Snabbit cross 100,000 daily bookings mark
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Urban Company"
2026-08-13,SAATVIKGL.NS,SAATVIK GREEN ENERGY LTD,Technology,,,,2.0,,487.65,418.9,,1.12,56142282752,14.83,1607.66,27.89,210.25,60.61,-38.61,49.83,116.59,7.25,5.06,40.2,-38.66,0.69,42.05,13.6,Revenue +210.25% YoY | Revenue +27.89% QoQ | Profit +49.83% YoY | EPS +40.2% YoY | ROE 42.05%,"Stocks in news: L&T, Tata Motors, HAL, Grasim, NBCC and IRCTC
Ola’s 63% IPO crash isn’t the whole story, as 9 have fared worse; 100+ stocks are wealth destroyers
Below IPO price, anchor lock-ins for Citigroup-backed GK Energy and Saatvik Green end today
Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,SBILIFE.NS,SBI LIFE INSURANCE CO LTD,Financial Services,,,,1.5,,1915.0,1744.9,,-0.74,1817909002240,69.72,46350.33,1031.9,100.98,724.93,-9.91,-10.89,N/A,N/A,7.23,-10.96,N/A,N/A,13.7,0.35,Revenue +100.98% YoY | Revenue +1031.9% QoQ,No recent news
2026-08-13,AADHARHFC.NS,AADHAR HOUSING FINANCE L,Financial Services,,,,3.01,,556.5,485.0,,-0.74,220068036608,19.54,937.04,2.91,15.56,282.36,-9.19,19.0,320.08,34.16,6.47,17.64,N/A,2.56,N/A,N/A,EBITDA Margin 34.16%,No recent news
2026-08-13,BHARTIHEXA.NS,BHARTI HEXACOM LIMITED,Communication Services,,,,4.47,,1645.8,1422.15,,0.0,782749990912,43.0,2509.9,3.99,9.65,482.4,7.99,2.99,1394.3,55.55,9.65,2.99,1562.5,0.86,N/A,N/A,EBITDA Margin 55.55%,"Medium-term investing: You cannot remove the risk; try to get the odds in your favour. 5 large-caps with upside potential of up to 25%
These large and mid-cap stocks can give more than 20% return in 1 year, according to analysts
These large-caps have ‘strong buy’ & ‘buy’ recos and upside potential of up to 29% in one year, according to analysts
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
Get multiple analysts' prediction on Bharti Hexacom"
2026-08-13,ICIL.NS,INDO COUNT INDUSTRIES LTD,Consumer Cyclical,,,,1.76,,441.05,342.1,,0.0,77468950528,61.21,1057.68,-0.48,3.43,24.2,-0.93,14.98,116.36,11.0,1.23,16.04,N/A,0.57,5.46,3.37,—,"Nuvama initiates coverage on KPR Mill and 2 other textile stocks, sees up to 35% upside. Here's why
Explained: Why textile stocks are delivering up to 14% returns for investors on Wednesday?
India's textile industry poised for long-term growth as global sourcing shift gathers pace: Siddhartha Khemka
Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome
Unlock Stock Score, Analyst' Ratings & Recommendations"
2026-08-13,ASTRAL.NS,ASTRAL LIMITED,Industrials,,,,11.48,,1565.7,1317.1,,0.0,427691081728,79.96,2088.5,35.48,49.5,213.0,97.77,86.68,384.1,18.39,7.93,86.59,N/A,0.06,N/A,N/A,Revenue +49.5% YoY | Revenue +35.48% QoQ | Profit +86.68% YoY | Profit +97.77% QoQ | EPS +86.59% YoY,No recent news
2026-08-13,PARAS.NS,PARAS DEF AND SPCE TECH L,Industrials,,,,1.8,,1408.65,1089.35,,0.0,108164308992,115.21,127.91,-25.33,37.26,21.22,-38.28,42.7,33.85,26.46,2.63,42.16,N/A,0.04,N/A,N/A,Revenue +37.26% YoY | Profit +42.7% YoY | EPS +42.16% YoY | EBITDA Margin 26.46%,No recent news
